label,md5,sha1,sha256,size,type,mimetype,name,crc32,sha512,ssdeep,path,score,category,duration,started,ended,added,cuckoo_id,cuckoo_ver,route,machine,platform,manager,signatures_count,signatures_max_sev,processes_count,generic_count,calls_count,dns_count,http_count,https_count,tls_count,hosts_count,domains_count,pcap_sha256,sorted_pcap_sha256,irma_status,irma_scan_date,irma_probes_total,irma_probes_finished,irma_detected_count,irma_av_total,vt_positives,vt_total,vt_scan_date,vt_detected_count,snort_alerts,suricata_alerts,dropped_count,strings_count,misp_count,intelmq_count,vt_md5,vt_sha1,vt_sha256,vt_scan_id,vt_resource,vt_response_code,vt_permalink,vt_verbose_msg,vt_engines_total,vt_engines_detected,vt_engines_undetected,vt_detection_ratio,vt_results_unique_count,vt_updates_latest,vt_updates_earliest
benign,97e11246bdff3a5b864fbb410a6b8b61,f797c2ea5e07ec5c8b6d40270b1c44d203a98737,7b1ed9a247a20bea6cf06e6f15d65dccc53774a90b526dce17f8523e1230dc3f,498780,"Google Chrome extension, version 3",application/x-chrome-extension,extension_3_0_0_0 (1).crx,8A8F1643,a7754228913f32a917fb7b1ce3d7891c88c27e13f7785505d914eddc1239e1769002f381901721a5300c20940dbbb4df6329151af8b567cf71190b6ac38ac9dd,,/srv/cuckoo/cwd/storage/binaries/7b1ed9a247a20bea6cf06e6f15d65dccc53774a90b526dce17f8523e1230dc3f,0.3,file,626,1647744823,1647745449,1647713172,2870398,2.0.7,internet,win7x6430,windows,VirtualBox,2,1,3,3,400,0,0,0,0,0,0,b62a57fc267e4ec1f9c9ad17ddb3f68075a8755511af7cdefffadc42426e870a,46f7f28f88ffc316d084d487152f9fc7d45e664bac201f8000a8738d43816839,0,1647738250,16,16,0,System.Object[],,57,26/03/2022 14:01,0,0,0,0,964,0,0,97e11246bdff3a5b864fbb410a6b8b61,f797c2ea5e07ec5c8b6d40270b1c44d203a98737,7b1ed9a247a20bea6cf06e6f15d65dccc53774a90b526dce17f8523e1230dc3f,7b1ed9a247a20bea6cf06e6f15d65dccc53774a90b526dce17f8523e1230dc3f-1648303286,7b1ed9a247a20bea6cf06e6f15d65dccc53774a90b526dce17f8523e1230dc3f,1,https://www.virustotal.com/gui/file/7b1ed9a247a20bea6cf06e6f15d65dccc53774a90b526dce17f8523e1230dc3f/detection/f-7b1ed9a247a20bea6cf06e6f15d65dccc53774a90b526dce17f8523e1230dc3f-1648303286,"Scan finished, information embedded",57,0,57,0,0,20220326,20190318
benign,98bc321c4d441e34906e515f14669fde,834c3e5a275d2ab25288a9d8e03db4ece5b7a344,62825b46b039f08f7f00121e96f200aaa66b2a68f58d83197a6783fa584b926e,765959,"Google Chrome extension, version 3",application/x-chrome-extension,extension_12_0_7_0.crx,ABFD4158,3b75cd4ae583440427a1ea0b743de853656a4c20610bf227a01d46f1a98ab56d8aec1b240ac84b02787b9fc00d781acd6947868b12877bc57364f21b2821c31b,,/srv/cuckoo/cwd/storage/binaries/62825b46b039f08f7f00121e96f200aaa66b2a68f58d83197a6783fa584b926e,0.1,file,612,1647752035,1647752648,1647720828,2870959,2.0.7,internet,win7x6411,windows,VirtualBox,1,1,3,3,400,0,0,0,0,0,0,abf9c262d3350dc8ec1e0676d24039e82027844ade9cc70012835f2e2ab58a2f,5aa5ddedf66cc7ee6af7188965ffca6af958caab5d3c123dc4f8ebbbca9937a9,0,1647745448,16,16,0,System.Object[],,55,13/03/2022 16:42,0,0,0,0,1554,0,0,98bc321c4d441e34906e515f14669fde,834c3e5a275d2ab25288a9d8e03db4ece5b7a344,62825b46b039f08f7f00121e96f200aaa66b2a68f58d83197a6783fa584b926e,62825b46b039f08f7f00121e96f200aaa66b2a68f58d83197a6783fa584b926e-1647189747,62825b46b039f08f7f00121e96f200aaa66b2a68f58d83197a6783fa584b926e,1,https://www.virustotal.com/gui/file/62825b46b039f08f7f00121e96f200aaa66b2a68f58d83197a6783fa584b926e/detection/f-62825b46b039f08f7f00121e96f200aaa66b2a68f58d83197a6783fa584b926e-1647189747,"Scan finished, information embedded",55,0,55,0,0,20220313,20190318
benign,9968e31974d41659867b54e4a1af3411,b80c4a132414e37e3c71034d75dd31228747f258,0edb9970f20a82cbdbde48f101d2eed6687026cc8d716014b09c664e5ec60b05,520836,"Google Chrome extension, version 3",application/x-chrome-extension,extension_1_1_10_0.crx,8F2F1DBB,b9d3a0b5fb73249ce1ad7f03270c1405dd2e473abbb44a5aab3ba2ff507f2faee3e01a74d40c07466e09c7b423c54a53d587d8fae2d3e4dd6ebe7482957298c6,,/srv/cuckoo/cwd/storage/binaries/0edb9970f20a82cbdbde48f101d2eed6687026cc8d716014b09c664e5ec60b05,0.1,file,601,1647723266,1647723867,1647711248,2869877,2.0.7,internet,win7x6414,windows,VirtualBox,1,1,3,3,400,0,0,0,0,0,0,633dbba87df11fa76f15cfc04d3501d9f1747e2aa7e79f88da8b625419f7ed69,f2ad36ed44d0d61a735507f69a564c2fafb17453a17827654307486f594179a6,0,1647716668,16,16,0,System.Object[],,56,25/03/2022 18:56,0,0,0,0,916,0,0,9968e31974d41659867b54e4a1af3411,b80c4a132414e37e3c71034d75dd31228747f258,0edb9970f20a82cbdbde48f101d2eed6687026cc8d716014b09c664e5ec60b05,0edb9970f20a82cbdbde48f101d2eed6687026cc8d716014b09c664e5ec60b05-1648234612,0edb9970f20a82cbdbde48f101d2eed6687026cc8d716014b09c664e5ec60b05,1,https://www.virustotal.com/gui/file/0edb9970f20a82cbdbde48f101d2eed6687026cc8d716014b09c664e5ec60b05/detection/f-0edb9970f20a82cbdbde48f101d2eed6687026cc8d716014b09c664e5ec60b05-1648234612,"Scan finished, information embedded",56,0,56,0,0,20220325,20190318
benign,998f97e4cde16f3565da16c0f10d3401,82323f428dd16a15700e3c212f8af7dd9646b3ad,fd7105be4fcf595910ffddf593d61349a121adccec12fd74f9d0981993409160,108505,"Google Chrome extension, version 3",application/x-chrome-extension,extension_1_0_34_0.crx,19F819F7,b65beea913ed66806441ee60b1528be021d6cfb1b0417c48598c343e8ff2e4900ede769d00c63fee5fb605d855abbd5f81a1f6090379aeea95468d2db705bb39,,/srv/cuckoo/cwd/storage/binaries/fd7105be4fcf595910ffddf593d61349a121adccec12fd74f9d0981993409160,,file,719,1647722529,1647723248,1647711245,2869835,2.0.7,internet,Ubuntu1904x642,linux,VirtualBox,0,,1,1,8,0,0,0,0,0,0,b4365eee17889cf977e8ac99c09fe1ab4e832da425442deb67e7ef78c8b14b72,d60674a5abc73acfb52946613e1b39d2b5cb44d2ae19e07c92851664a1168769,0,1647716049,16,16,0,System.Object[],,57,25/03/2022 18:30,0,0,0,0,360,0,0,998f97e4cde16f3565da16c0f10d3401,82323f428dd16a15700e3c212f8af7dd9646b3ad,fd7105be4fcf595910ffddf593d61349a121adccec12fd74f9d0981993409160,fd7105be4fcf595910ffddf593d61349a121adccec12fd74f9d0981993409160-1648233042,fd7105be4fcf595910ffddf593d61349a121adccec12fd74f9d0981993409160,1,https://www.virustotal.com/gui/file/fd7105be4fcf595910ffddf593d61349a121adccec12fd74f9d0981993409160/detection/f-fd7105be4fcf595910ffddf593d61349a121adccec12fd74f9d0981993409160-1648233042,"Scan finished, information embedded",57,0,57,0,0,20220325,20190318
benign,9a029ca3c4b4dc33507f5c1fde4e7748,d13396097296fd81eef79093955af80e0f7245f4,766886029805708945a8534a9d4d6b2ce8e8ec76ff123f27114b1568447ead62,1892502,"Google Chrome extension, version 3",application/x-chrome-extension,extension_1_1_66_0.crx,21229003,8eb0666cd9ad50c4b28c4ff223c71725189922bbd36ef19de6b66848efb62abae4468d1f597ffdc9b9264f2c1aa66947549ab34e20580903acc43e6c7e9da973,,/srv/cuckoo/cwd/storage/binaries/766886029805708945a8534a9d4d6b2ce8e8ec76ff123f27114b1568447ead62,0.1,file,586,1647723394,1647723981,1647711248,2869885,2.0.7,internet,win7x6419,windows,VirtualBox,1,1,3,3,400,0,0,0,0,0,0,19c3a5ac7615315de717f6bc3d83f0dfd8ff170c6a822c61ca48e0cd3e98495a,805aa519bb57e26aa03452608e4057da7787ae3b6731e8d9ab22649e499fe40c,0,1647716782,16,16,0,System.Object[],,57,25/03/2022 19:06,0,0,0,0,2048,0,0,9a029ca3c4b4dc33507f5c1fde4e7748,d13396097296fd81eef79093955af80e0f7245f4,766886029805708945a8534a9d4d6b2ce8e8ec76ff123f27114b1568447ead62,766886029805708945a8534a9d4d6b2ce8e8ec76ff123f27114b1568447ead62-1648235219,766886029805708945a8534a9d4d6b2ce8e8ec76ff123f27114b1568447ead62,1,https://www.virustotal.com/gui/file/766886029805708945a8534a9d4d6b2ce8e8ec76ff123f27114b1568447ead62/detection/f-766886029805708945a8534a9d4d6b2ce8e8ec76ff123f27114b1568447ead62-1648235219,"Scan finished, information embedded",57,0,57,0,0,20220325,20190318
benign,9a1460e15d4e44851f8a8460bd6e5c87,c3cff8eb0f64ec4c11c6b61181ec6d4b5f408228,212b18fd93aa9d06ea88d4cd495dbca41397e9a5d2e66b19b4570c2d74d17eb9,586853,"Google Chrome extension, version 3",application/x-chrome-extension,extension_1_16_0_0.crx,6E7607BF,2b7fa9bf029742f51c76bf65870b9a36d3233c07f962ee53b488ce315048fd9ffc98e4b74f0c82ec14a62f03481fb3ded2bc66e8c3da43e6a99648756306e6fd,,/srv/cuckoo/cwd/storage/binaries/212b18fd93aa9d06ea88d4cd495dbca41397e9a5d2e66b19b4570c2d74d17eb9,,file,646,1647736860,1647737506,1647712423,2870186,2.0.7,internet,Ubuntu1904x642,linux,VirtualBox,0,,1,1,8,0,0,0,0,0,0,97ef2c075b71e0ed29146705f11a914a988a7f09dd6b30ebd5d06bc7f934ffa4,575e2868c2c18370e718e8bfa79a0fc03380f67cc9f2f065b325cc54cda38776,0,1647730307,16,16,0,System.Object[],,57,25/03/2022 18:50,0,0,0,0,1096,0,0,9a1460e15d4e44851f8a8460bd6e5c87,c3cff8eb0f64ec4c11c6b61181ec6d4b5f408228,212b18fd93aa9d06ea88d4cd495dbca41397e9a5d2e66b19b4570c2d74d17eb9,212b18fd93aa9d06ea88d4cd495dbca41397e9a5d2e66b19b4570c2d74d17eb9-1648234250,212b18fd93aa9d06ea88d4cd495dbca41397e9a5d2e66b19b4570c2d74d17eb9,1,https://www.virustotal.com/gui/file/212b18fd93aa9d06ea88d4cd495dbca41397e9a5d2e66b19b4570c2d74d17eb9/detection/f-212b18fd93aa9d06ea88d4cd495dbca41397e9a5d2e66b19b4570c2d74d17eb9-1648234250,"Scan finished, information embedded",57,0,57,0,0,20220325,20190318
benign,9b7857f5dfad09c833d175f421ef03f6,6d72f8ed21c7fa01d6338c68397572d7804eaa5d,957da75466c764745d2070ab8b8693ae278f453e8486826ab7cc6aaee2d8545c,373486,"Google Chrome extension, version 3",application/x-chrome-extension,extension_13_231_0_0.crx,29C1A5E0,93a96a80f5211af96ac7abca0b12ea8c1ec7f35465bfe69f478f757bf43fb200f5f377a8d917d6cf6a70f325af7f5d967c04166b5498f530c3788ebf3de7d5c1,,/srv/cuckoo/cwd/storage/binaries/957da75466c764745d2070ab8b8693ae278f453e8486826ab7cc6aaee2d8545c,,file,631,1647752057,1647752688,1647720828,2870960,2.0.7,internet,Ubuntu1904x645,linux,VirtualBox,0,,1,1,8,0,0,0,0,0,0,77d88c05f0b178e72e48defc1681f363b407a4713f5c6a9f7402768d9afc7b98,8999c9adedb81f0c0c2f2b5a2c8b11271f6cfc46e61cbbde02932f6b960a3908,0,1647745489,16,16,0,System.Object[],,56,25/03/2022 17:57,0,0,0,0,746,0,0,9b7857f5dfad09c833d175f421ef03f6,6d72f8ed21c7fa01d6338c68397572d7804eaa5d,957da75466c764745d2070ab8b8693ae278f453e8486826ab7cc6aaee2d8545c,957da75466c764745d2070ab8b8693ae278f453e8486826ab7cc6aaee2d8545c-1648231054,957da75466c764745d2070ab8b8693ae278f453e8486826ab7cc6aaee2d8545c,1,https://www.virustotal.com/gui/file/957da75466c764745d2070ab8b8693ae278f453e8486826ab7cc6aaee2d8545c/detection/f-957da75466c764745d2070ab8b8693ae278f453e8486826ab7cc6aaee2d8545c-1648231054,"Scan finished, information embedded",56,0,56,0,0,20220325,20190318
benign,9b92254c862391bec080b7ffd4c2a45f,7940b841c1a708106d3abfc150e89afb9839b362,764d77653f620524240d4e7470f8e22ab6e5eef847c9b9e5f2e0d2a1ca57bc88,224172,"Google Chrome extension, version 3",application/x-chrome-extension,extension_1_0_13_0.crx,CE30EC97,64ddd69ec9143c7c495313ff6f87b086566719743156979d99791bfb5c449180cf31d21c2f32a29a9838fb8bc6f29078f2af26549e22f4fd20c38050145aaf41,,/srv/cuckoo/cwd/storage/binaries/764d77653f620524240d4e7470f8e22ab6e5eef847c9b9e5f2e0d2a1ca57bc88,0.1,file,645,1647722207,1647722853,1647711243,2869820,2.0.7,internet,win7x642,windows,VirtualBox,1,1,3,3,400,0,0,0,0,0,0,df343c057d59b42f0d377f1acbdb01b6ca38e03dddec0f9dc7d66dcca5ddf739,89a86c0a0126516e8fe53b13e721f8c1dbb68a29e67f4f327ed9b9159977db0e,0,1647715654,16,16,0,System.Object[],,57,25/03/2022 18:14,0,0,0,0,412,0,0,9b92254c862391bec080b7ffd4c2a45f,7940b841c1a708106d3abfc150e89afb9839b362,764d77653f620524240d4e7470f8e22ab6e5eef847c9b9e5f2e0d2a1ca57bc88,764d77653f620524240d4e7470f8e22ab6e5eef847c9b9e5f2e0d2a1ca57bc88-1648232079,764d77653f620524240d4e7470f8e22ab6e5eef847c9b9e5f2e0d2a1ca57bc88,1,https://www.virustotal.com/gui/file/764d77653f620524240d4e7470f8e22ab6e5eef847c9b9e5f2e0d2a1ca57bc88/detection/f-764d77653f620524240d4e7470f8e22ab6e5eef847c9b9e5f2e0d2a1ca57bc88-1648232079,"Scan finished, information embedded",57,0,57,0,0,20220325,20190318
benign,9c32556ae808347498e99c96694ad586,449ba966af54384867e9e61527a4e7a664f7a0f3,80281a54cd275fd149f9fa4d632a258e050886d0d5fa875fa08426321fac7731,47204,"Google Chrome extension, version 3",application/x-chrome-extension,extension_4_1_8_0.crx,DE8C656F,534fd26095ee16d1bcd5ff0667490617a2e860a3d51bf1f21850c5cdb284a7ba73b2d8cfa788e7641491a545e8ad607613e7d4c6dff52b98b160ff549e67ea01,,/srv/cuckoo/cwd/storage/binaries/80281a54cd275fd149f9fa4d632a258e050886d0d5fa875fa08426321fac7731,,file,731,1647758741,1647759473,1647722670,2871105,2.0.7,internet,Ubuntu1904x642,linux,VirtualBox,0,,1,1,8,0,0,0,0,0,0,3fd722b7b95b67852e6d9c83b4d3458f12f16bba86fcf2ddef7e420b4aee4530,73629f9f8505f45d38d7576a9545567d5671c7fe35923140425c4fb044bf515d,0,1647752273,16,16,0,System.Object[],,58,01/02/2022 16:36,0,0,0,0,144,0,0,9c32556ae808347498e99c96694ad586,449ba966af54384867e9e61527a4e7a664f7a0f3,80281a54cd275fd149f9fa4d632a258e050886d0d5fa875fa08426321fac7731,80281a54cd275fd149f9fa4d632a258e050886d0d5fa875fa08426321fac7731-1643733390,80281a54cd275fd149f9fa4d632a258e050886d0d5fa875fa08426321fac7731,1,https://www.virustotal.com/gui/file/80281a54cd275fd149f9fa4d632a258e050886d0d5fa875fa08426321fac7731/detection/f-80281a54cd275fd149f9fa4d632a258e050886d0d5fa875fa08426321fac7731-1643733390,"Scan finished, information embedded",58,0,58,0,0,20220201,20190318
benign,9cb4f769caed698ceb3e8879cc5fc0d1,8e800aee3b5cb906d8628d81aba50ad054610785,7e82306ba96ee919f03257fdafaa4a759a4c1f31ecd0642210c454bd91ffd8c6,2419752,"Google Chrome extension, version 3",application/x-chrome-extension,extension_7_8_3_0.crx,D936F0B6,7673409f0d173f3808dc0a9ed8bbd2b8f00ca11db929130eb365f781cf2dfc7543640384fd103fce1f6e9e62cc0069a6c1936121c287d710d5ff7d2e7505cd66,,/srv/cuckoo/cwd/storage/binaries/7e82306ba96ee919f03257fdafaa4a759a4c1f31ecd0642210c454bd91ffd8c6,0.1,file,611,1647751547,1647752159,1647720489,2870935,2.0.7,internet,win7x6420,windows,VirtualBox,1,1,3,3,400,0,0,0,0,0,0,c9587a548f4bb8e471293b559cb037f302fbaee58e58aecfbe0d4ec6fd58bbff,b897786093a4f81818e229da7c1a554af1c7f064da45a52ffd0b6f58d6972a55,0,1647744960,16,16,0,System.Object[],,57,09/02/2022 03:33,0,0,0,0,2048,0,0,9cb4f769caed698ceb3e8879cc5fc0d1,8e800aee3b5cb906d8628d81aba50ad054610785,7e82306ba96ee919f03257fdafaa4a759a4c1f31ecd0642210c454bd91ffd8c6,7e82306ba96ee919f03257fdafaa4a759a4c1f31ecd0642210c454bd91ffd8c6-1644377619,7e82306ba96ee919f03257fdafaa4a759a4c1f31ecd0642210c454bd91ffd8c6,1,https://www.virustotal.com/gui/file/7e82306ba96ee919f03257fdafaa4a759a4c1f31ecd0642210c454bd91ffd8c6/detection/f-7e82306ba96ee919f03257fdafaa4a759a4c1f31ecd0642210c454bd91ffd8c6-1644377619,"Scan finished, information embedded",57,0,57,0,0,20220209,20190318
benign,9ce03f492bbc3af79996a59563ed844c,42a46c728b801d694232ec71b86e479d1b6be394,e0c6406b2c5226efea60c8f26bb43638af676cb478e58420c0f67cb716e4a94c,5478417,"Google Chrome extension, version 3",application/x-chrome-extension,extension_2_4_2_0.crx,000B3F93,653fb58c47913d9004b0f126d6d9cd65381d6567a4af8fd631345e15c3639d310658692e5919f26126613c4fc00173648c15189db1315a7c75eb3b9f45c62fa8,,/srv/cuckoo/cwd/storage/binaries/e0c6406b2c5226efea60c8f26bb43638af676cb478e58420c0f67cb716e4a94c,0.1,file,639,1647741885,1647742524,1647713168,2870338,2.0.7,internet,win7x645,windows,VirtualBox,1,1,3,3,400,0,0,0,0,0,0,75723aadddb19710cf7393985e591f1ba017ed519f8e27bb6d9de0d1f922b4d4,031c5c06ed70509b20fa1349331169327618c9e0c8731b9c245a8ddbc9cf936e,0,1647735326,16,16,0,System.Object[],,57,25/03/2022 18:53,0,0,0,0,2048,0,0,9ce03f492bbc3af79996a59563ed844c,42a46c728b801d694232ec71b86e479d1b6be394,e0c6406b2c5226efea60c8f26bb43638af676cb478e58420c0f67cb716e4a94c,e0c6406b2c5226efea60c8f26bb43638af676cb478e58420c0f67cb716e4a94c-1648234408,e0c6406b2c5226efea60c8f26bb43638af676cb478e58420c0f67cb716e4a94c,1,https://www.virustotal.com/gui/file/e0c6406b2c5226efea60c8f26bb43638af676cb478e58420c0f67cb716e4a94c/detection/f-e0c6406b2c5226efea60c8f26bb43638af676cb478e58420c0f67cb716e4a94c-1648234408,"Scan finished, information embedded",57,0,57,0,0,20220325,20190318
benign,9cfb4382e74ad7ce56490d1f8a361a58,c3f985d51ca32f50920021828719131918bf7809,2d7e41718e67fdc55d1893320c4ead28b4e2db2310068d6aee2bd98f7a51c8ca,33893,"Google Chrome extension, version 3",application/x-chrome-extension,extension_2_4_0_0.crx,F9978B73,c411ed485a63f9998fb918307f27c6fab5be6f62d3dc7d34c70a8544220cefde76a82af5607f0dc3292768451249f84e23b1e16f184874b26719e350373fff44,,/srv/cuckoo/cwd/storage/binaries/2d7e41718e67fdc55d1893320c4ead28b4e2db2310068d6aee2bd98f7a51c8ca,0.1,file,640,1647741812,1647742452,1647713167,2870335,2.0.7,internet,win7x6423,windows,VirtualBox,1,1,3,3,400,0,0,0,0,0,0,3a6c5e546fa4b35a7135054d0611ec821769dde0fa7225944e16fcc19885d9cc,019ea2c25b0c0bd7beffabf97f8b46565c44b559675c268ec9caede518b2abef,0,1647735253,16,16,0,System.Object[],,57,31/12/2021 19:03,0,0,0,0,78,0,0,9cfb4382e74ad7ce56490d1f8a361a58,c3f985d51ca32f50920021828719131918bf7809,2d7e41718e67fdc55d1893320c4ead28b4e2db2310068d6aee2bd98f7a51c8ca,2d7e41718e67fdc55d1893320c4ead28b4e2db2310068d6aee2bd98f7a51c8ca-1640977403,2d7e41718e67fdc55d1893320c4ead28b4e2db2310068d6aee2bd98f7a51c8ca,1,https://www.virustotal.com/gui/file/2d7e41718e67fdc55d1893320c4ead28b4e2db2310068d6aee2bd98f7a51c8ca/detection/f-2d7e41718e67fdc55d1893320c4ead28b4e2db2310068d6aee2bd98f7a51c8ca-1640977403,"Scan finished, information embedded",57,0,57,0,0,20211231,20190318
benign,9d2558eabda40af4141fbeb6743d5fa0,7dd3302bbc63ce489ef7ec83effeb71741b0a9cb,d8bb66896bf4e286b7e0f738eaf304c99d4ae82829a49c74d8fe9d694cbfd800,439489,"Google Chrome extension, version 3",application/x-chrome-extension,extension_1_4_0_0 (1).crx,ACA07CCE,37c77cb4563b3315a7ed1deae3bba12e4ce512fc356cc9cf1c2377475ce86f4c1d98b97290eb9bbfc05ac2d3bb0855300a51c6dd9d7785e983ec855c7846a3d7,,/srv/cuckoo/cwd/storage/binaries/d8bb66896bf4e286b7e0f738eaf304c99d4ae82829a49c74d8fe9d694cbfd800,0.1,file,702,1647727254,1647727956,1647712088,2870074,2.0.7,internet,win7x6430,windows,VirtualBox,1,1,3,3,400,0,0,0,0,0,0,fe2a58343abd40dc6c728509e1a329b60b050cb72bee6706a90f6dd45449fa48,49633b9b5b5a5ff9389e76248bc7f17918ddd5c2ab6b725844bc714825a55b13,0,1647720757,16,16,0,System.Object[],,57,26/03/2022 14:00,0,0,0,0,845,0,0,9d2558eabda40af4141fbeb6743d5fa0,7dd3302bbc63ce489ef7ec83effeb71741b0a9cb,d8bb66896bf4e286b7e0f738eaf304c99d4ae82829a49c74d8fe9d694cbfd800,d8bb66896bf4e286b7e0f738eaf304c99d4ae82829a49c74d8fe9d694cbfd800-1648303226,d8bb66896bf4e286b7e0f738eaf304c99d4ae82829a49c74d8fe9d694cbfd800,1,https://www.virustotal.com/gui/file/d8bb66896bf4e286b7e0f738eaf304c99d4ae82829a49c74d8fe9d694cbfd800/detection/f-d8bb66896bf4e286b7e0f738eaf304c99d4ae82829a49c74d8fe9d694cbfd800-1648303226,"Scan finished, information embedded",57,0,57,0,0,20220326,20190318
benign,9d33a8069db626ef6bcc7ebd97654072,4445cd9220bd8a7bc1423addce3d9c421b8037b6,9d083ade7873709e62d9f35b142a7c682c57aaff33a870ead95b94f87b8776b2,20519,"Google Chrome extension, version 3",application/x-chrome-extension,extension_1_1_0_0 (1).crx,E36D46E6,7846faefd04897a4c5f171564601384ff510a6d0d4c546d528435f9a6fb7c0a7bbdc9633ec44dbd932d337e550435d1dcf8a63e3ece8efa724e635df66a5feed,,/srv/cuckoo/cwd/storage/binaries/9d083ade7873709e62d9f35b142a7c682c57aaff33a870ead95b94f87b8776b2,,file,715,1647722645,1647723361,1647711246,2869843,2.0.7,internet,Ubuntu1904x645,linux,VirtualBox,0,,0,0,0,0,0,0,0,0,0,5d7448dc4a0e614a1717ae1357fbc0664dd2dc5f1aee64c4811e3683bd17979d,f53c9fc1c114a7cb2d5ba5b23da2c1e0c441c2d04260c1f1b297fdce9b2683e5,0,1647716161,16,16,0,System.Object[],,57,26/03/2022 13:59,0,0,0,0,46,0,0,9d33a8069db626ef6bcc7ebd97654072,4445cd9220bd8a7bc1423addce3d9c421b8037b6,9d083ade7873709e62d9f35b142a7c682c57aaff33a870ead95b94f87b8776b2,9d083ade7873709e62d9f35b142a7c682c57aaff33a870ead95b94f87b8776b2-1648303165,9d083ade7873709e62d9f35b142a7c682c57aaff33a870ead95b94f87b8776b2,1,https://www.virustotal.com/gui/file/9d083ade7873709e62d9f35b142a7c682c57aaff33a870ead95b94f87b8776b2/detection/f-9d083ade7873709e62d9f35b142a7c682c57aaff33a870ead95b94f87b8776b2-1648303165,"Scan finished, information embedded",57,0,57,0,0,20220326,20190318
benign,9d472a8095acc68b63696205fa68ae99,dca5831ae75004b2d00271d68a2056414bd13c5d,f16ce6c61a05f30ee2f7a14ea29c00029d867c455ac21fe0f84fd68ba8aca41e,58040,"Google Chrome extension, version 3",application/x-chrome-extension,extension_2_1_3_0 (1).crx,978BA3D0,e86777966abbccf0bcb8c039416b017c0851f5c188c8e173f7accb22101996ceeafa4a697b50d4742718455af3d25ab7c7004cb3d5cd004e3f087777106435de,,/srv/cuckoo/cwd/storage/binaries/f16ce6c61a05f30ee2f7a14ea29c00029d867c455ac21fe0f84fd68ba8aca41e,,file,785,1647740677,1647741462,1647712430,2870262,2.0.7,internet,Ubuntu1904x647,linux,VirtualBox,0,,0,0,0,0,0,0,0,0,0,704e5e5b3234433c01fcfd1b20a306e77e985038120492dc53965c3edd38a4ea,,0,1647734265,16,16,0,System.Object[],,59,15/11/2020 13:18,0,0,0,0,150,0,0,9d472a8095acc68b63696205fa68ae99,dca5831ae75004b2d00271d68a2056414bd13c5d,f16ce6c61a05f30ee2f7a14ea29c00029d867c455ac21fe0f84fd68ba8aca41e,f16ce6c61a05f30ee2f7a14ea29c00029d867c455ac21fe0f84fd68ba8aca41e-1605446296,f16ce6c61a05f30ee2f7a14ea29c00029d867c455ac21fe0f84fd68ba8aca41e,1,https://www.virustotal.com/gui/file/f16ce6c61a05f30ee2f7a14ea29c00029d867c455ac21fe0f84fd68ba8aca41e/detection/f-f16ce6c61a05f30ee2f7a14ea29c00029d867c455ac21fe0f84fd68ba8aca41e-1605446296,"Scan finished, information embedded",59,0,59,0,0,20201115,20190318
benign,9dedc31be413b968ac9bd86bebc50938,5b5461a7d71b3e4e7f110fcc6d512e7884628d9b,3cc1ae96032e69fba04f86873d95d94ef16b349dba5e5b93238b6adee39b7a24,2221593,"Google Chrome extension, version 3",application/x-chrome-extension,extension_22_10_1_0.crx,B6E41E1B,f57784f2f9997f531ab5ce43a701605fda55ed751fc75f8391f7795a45173300a27398555b2ffe43f82d30fe91a4087b9dc9719d2bc222e058beb4914187fa86,,/srv/cuckoo/cwd/storage/binaries/3cc1ae96032e69fba04f86873d95d94ef16b349dba5e5b93238b6adee39b7a24,0.1,file,634,1647752254,1647752888,1647720831,2870980,2.0.7,internet,win7x642,windows,VirtualBox,1,1,3,3,400,0,0,0,0,0,0,9a0244d854ab8ceb45b2ea2329d7f9ba876db7b956a20af2a6bb61f900a279bb,1a23992059dbc8e7df35b2585fea3a11d653cc6b1dfb9287bd5e10f48fedfa7b,0,1647745689,16,16,0,System.Object[],,54,15/03/2022 23:57,0,0,0,0,2048,0,0,9dedc31be413b968ac9bd86bebc50938,5b5461a7d71b3e4e7f110fcc6d512e7884628d9b,3cc1ae96032e69fba04f86873d95d94ef16b349dba5e5b93238b6adee39b7a24,3cc1ae96032e69fba04f86873d95d94ef16b349dba5e5b93238b6adee39b7a24-1647388638,3cc1ae96032e69fba04f86873d95d94ef16b349dba5e5b93238b6adee39b7a24,1,https://www.virustotal.com/gui/file/3cc1ae96032e69fba04f86873d95d94ef16b349dba5e5b93238b6adee39b7a24/detection/f-3cc1ae96032e69fba04f86873d95d94ef16b349dba5e5b93238b6adee39b7a24-1647388638,"Scan finished, information embedded",54,0,54,0,0,20220316,20190318
